Date,open,high,low,close,volume,adjclose
2015-06-15,50.10855352533892,50.727943870902436,49.68737227138072,50.72174835205078,2378550,50.72174835205078
2015-06-16,50.78987395088955,51.42165044796556,50.54831053244494,51.02524185180664,2007322,51.02524185180664
2015-06-17,51.71895384057574,52.3135667270085,51.60746303352641,52.18968963623047,3698895,52.18968963623047
2015-06-18,52.12775504851898,52.171114173582865,51.21725618265578,51.53314208984375,5371041,51.53314208984375
2015-06-19,52.14633905656476,52.33215709874551,51.98839609629336,52.31977081298828,3671190,52.31977081298828
2015-06-22,52.19589058168563,52.719274076570166,51.99768626559618,52.660430908203125,2092066,52.660430908203125
2015-06-23,53.552345923313894,53.824872666150334,53.273618912008104,53.7381591796875,2796516,53.7381591796875
2015-06-24,53.93635728432128,54.25224786090273,53.83725752577697,54.004493713378906,2961909,54.004493713378906
2015-06-25,53.657638111076054,54.25844171546913,53.391297398603,54.06643295288086,2840331,54.06643295288086
2015-06-26,53.57712729687758,53.83107703186652,53.27362766878854,53.67003631591797,10063632,53.67003631591797
2015-06-29,52.88960404370471,52.93296316860924,52.25163671347454,52.456031799316406,2505051,52.456031799316406
2015-06-30,51.93573664038971,52.90198548898355,51.79947327453287,52.728553771972656,3217737,52.728553771972656
2015-07-01,52.74094343938325,53.62666962778128,52.74094343938325,53.279815673828125,2073836,53.279815673828125
2015-07-02,53.24885481593493,54.289431165360504,53.2364685294114,54.16555404663086,3133305,54.16555404663086
2015-07-03,54.19651328370437,54.19651328370437,53.35414616327286,53.67622756958008,2500992,53.67622756958008
2015-07-06,52.69758590621149,53.67002552470245,52.62635646446307,53.45323944091797,2049336,53.45323944091797
2015-07-07,53.57712191676666,54.50620726270924,53.5461538305844,54.31419372558594,3147763,54.31419372558594
2015-07-08,53.459441927320285,54.07882742519211,53.124969482421875,53.124969482421875,3983298,53.124969482421875
2015-07-09,52.40648145394775,53.21788052561108,52.15872724534507,53.019676208496094,2788755,53.019676208496094
2015-07-10,53.552353878206326,53.620485574036,53.06922698684392,53.13736343383789,1837185,53.13736343383789
2015-07-13,53.00728806484937,53.78152350295928,52.66662485217413,52.75952911376953,2029786,52.75952911376953
2015-07-14,53.527574657031295,53.719583452419,53.08780690652808,53.422279357910156,2382827,53.422279357910156
2015-07-15,53.51519635388484,54.07264577150017,53.51519635388484,53.96115493774414,2491791,53.96115493774414
2015-07-16,54.506207373405395,54.76015708340894,54.25844842995254,54.48143005371094,2208707,54.48143005371094
2015-07-17,54.685833741517385,54.72299734810441,54.14696619716977,54.49382019042969,1428452,54.49382019042969
2015-07-20,54.50620252954523,54.76634298298129,54.332770809424375,54.72917938232422,1257916,54.72917938232422
2015-07-21,55.02030363060612,55.05127647143254,54.38852704474773,54.56814956665039,2018897,54.56814956665039
2015-07-22,53.96114962177885,54.153158426888666,53.657649993896484,53.657649993896484,2890237,53.657649993896484
2015-07-23,53.577116524342905,53.91158892563729,53.28600324027077,53.45323944091797,2193242,53.45323944091797
2015-07-24,53.26743516722971,53.8434663667389,52.95774000327716,53.14975357055664,2277294,53.14975357055664
2015-07-27,52.9267724785226,53.36034476246227,52.71618185529408,53.32318115234375,2295120,53.32318115234375
2015-07-28,52.81527840748866,53.787722978478975,52.81527840748866,53.48421859741211,2519049,53.48421859741211
2015-07-29,53.94256823373717,54.25226338232638,53.639068603515625,53.639068603515625,2316921,53.639068603515625
2015-07-30,53.84345802500387,54.1531531409767,53.65764475635129,53.93636703491211,1950087,53.93636703491211
2015-07-31,54.233673095703125,54.36993646916395,53.95494608021918,54.233673095703125,6791348,54.233673095703125
2015-08-03,54.332779621695,54.34517065803272,53.76913475442037,54.11599349975586,1329067,54.11599349975586
2015-08-04,54.11599962710564,54.7353899745385,53.91160451836132,54.52479934692383,2279121,54.52479934692383
2015-08-05,54.277034211668,54.500015851776006,53.84346196778971,54.11599349975586,2501631,54.11599349975586
2015-08-06,53.26742864068087,53.26742864068087,52.10917086490206,52.36931610107422,4513030,52.36931610107422
2015-08-07,51.285377011747045,51.66320376737676,50.35629653930663,50.35629653930664,5242740,50.35629653930664
2015-08-10,50.26339976219027,51.19248046051474,49.86079559229531,50.87659454345703,3397134,50.87659454345703
2015-08-11,51.384487220875215,51.40306902242991,50.63502439227836,50.86419677734375,3869099,50.86419677734375
2015-08-12,50.86419677734375,50.86419677734375,50.86419677734375,50.86419677734375,0,50.86419677734375
2015-08-13,50.86419677734375,50.86419677734375,50.86419677734375,50.86419677734375,0,50.86419677734375
2015-08-14,50.86419677734375,50.86419677734375,50.86419677734375,50.86419677734375,0,50.86419677734375
2015-08-17,50.13093572223108,50.90313762539051,50.04998064204272,50.61044692993164,8127186,50.61044692993164
2015-08-18,50.776897065881506,50.91774916122746,49.24034118652344,49.24034118652344,7498212,49.24034118652344
2015-08-19,49.349190504016285,50.47599774507263,49.26595703779987,50.11106491088867,5726975,50.11106491088867
2015-08-20,49.29797398752226,49.906193790673804,48.50408590398079,48.75377655029297,6306169,48.75377655029297
2015-08-21,48.07511650196918,48.395233154296875,47.479704217848436,48.395233154296875,6935842,48.395233154296875
2015-08-24,47.12117852513991,47.60775728985817,46.3977165222168,46.3977165222168,6916599,46.3977165222168
2015-08-25,45.74467881220331,48.247993988091956,45.72547258991771,48.068729400634766,8131178,48.068729400634766
2015-08-26,47.0891757143315,48.82420790711889,47.06356578826969,48.74097442626953,6033884,48.74097442626953
2015-08-27,49.29796963075747,49.60528379845584,48.93303680419922,48.93303680419922,4834405,48.93303680419922
2015-08-28,49.49004654822757,49.52205528926604,48.40164677645643,48.88822555541992,8807049,48.88822555541992
2015-08-31,48.47207472241345,48.47207472241345,47.454105864527094,48.068729400634766,4715040,48.068729400634766
2015-09-01,48.01109873267225,48.07512109233235,46.897094043889105,46.929107666015625,4332533,46.929107666015625
2015-09-02,46.51295866159888,47.22361814431397,46.23765809726246,47.140384674072266,4509276,47.140384674072266
2015-09-03,47.780612919814494,47.93427243997448,46.07759475708008,46.07759475708008,3937578,46.07759475708008
2015-09-04,46.07119847230854,46.30808660724402,45.62303701118041,46.19284439086914,6328120,46.19284439086914
2015-09-07,46.0327808573865,46.340090143469546,45.67424684416557,46.30167770385742,4570660,46.30167770385742
2015-09-08,46.47454073056488,47.48611068725586,46.320886080369185,47.48611068725586,3999324,47.48611068725586
2015-09-09,48.536087259012305,49.19552680839351,48.50407852321859,49.11870193481445,5549748,49.11870193481445
2015-09-10,47.953483760615015,48.97785624770055,47.902263915112414,48.10073471069336,4595034,48.10073471069336
2015-09-11,48.10073471069337,48.10073471069337,48.10073471069337,48.10073471069336,0,48.10073471069336
2015-09-14,48.04952116640203,48.2095795248716,47.3900766264489,47.72940444946289,5378705,47.72940444946289
2015-09-15,47.80623906831734,48.00471479475107,46.90991110148459,47.00594711303711,4209355,47.00594711303711
2015-09-16,48.01110416400467,48.318418363568675,47.44129679476142,48.2415885925293,5551703,48.2415885925293
2015-09-17,48.78577586090407,48.971444105405226,48.34401820221473,48.395233154296875,5142469,48.395233154296875
2015-09-18,48.491280867586475,48.894631073317406,47.60135674941511,48.54890441894531,4131169,48.54890441894531
2015-09-21,47.76782102818567,47.87665954906584,46.76905834793214,47.13399124145508,3651808,47.13399124145508
2015-09-22,47.37727416424536,47.72940450714132,46.865085462686395,47.249229431152344,2229040,47.249229431152344
2015-09-23,46.737041297295455,46.87148973405426,45.74467750769355,45.84071350097656,5680792,45.84071350097656
2015-09-24,46.07759301407455,46.60898784419265,46.000763256900846,46.41691589355469,3215885,46.41691589355469
2015-09-25,46.60900305851929,46.922716121345196,45.71267513727965,45.738285064697266,8362078,45.738285064697266
2015-09-28,45.81509818890671,46.77544823960493,45.808699372142314,46.54496383666992,2151950,46.54496383666992
2015-09-29,45.776694451510714,46.05199504709237,44.91238021850586,44.91238021850586,4504678,44.91238021850586
2015-09-30,45.36054280785254,46.69222966924931,45.34774028698646,46.55778121948242,4795052,46.55778121948242
2015-10-01,46.98672911456895,47.60455688923041,46.519361465162646,47.550132751464844,3277220,47.550132751464844
2015-10-02,46.986732482910156,47.65897955893537,46.80746789852839,46.986732482910156,2392470,46.986732482910156
2015-10-05,47.65897359553182,47.91506303569442,47.5053140699227,47.60775375366211,1619838,47.60775375366211
2015-10-06,48.17755820594012,48.5488947105938,47.876647758534304,47.99188995361328,2595262,47.99188995361328
2015-10-07,48.01750946044921,48.19677404756657,47.19160771157825,48.01750946044922,2523405,48.01750946044922
2015-10-08,48.46566018435512,48.59370977861976,48.036705033901875,48.25438690185547,1998171,48.25438690185547
2015-10-09,48.657737254678544,48.81779560091104,48.01750386974856,48.35682678222656,2428907,48.35682678222656
2015-10-12,48.337627810241166,48.35683403313407,47.58855580985518,47.79343032836914,2185101,47.79343032836914
2015-10-13,47.697385547524405,47.94067246703148,46.90989636174708,47.5245246887207,2371617,47.5245246887207
2015-10-14,47.02514221777986,48.01750596148793,47.02514221777986,47.735801696777344,2682858,47.735801696777344
2015-10-15,47.927878681487705,48.38244386592703,47.38368120065717,48.27360534667969,2302705,48.27360534667969
2015-10-16,48.65773829872183,49.29797169738922,48.63853207829672,49.00986862182617,3732096,49.00986862182617
2015-10-19,49.29796963075747,49.361991991021675,48.696148698169374,48.93303680419922,1963338,48.93303680419922
2015-10-20,48.75377156547803,48.94583864360696,48.40164126201897,48.4848747253418,1995934,48.4848747253418
2015-10-21,48.24158029138256,48.73456268935022,47.70378664042801,48.53608703613281,1914141,48.53608703613281
2015-10-22,48.33762517989851,49.105903361370736,48.209580444517655,48.907432556152344,1734973,48.907432556152344
2015-10-23,49.74613347911335,50.00222781733418,49.36199441407871,49.52205276489258,3063301,49.52205276489258
2015-10-26,49.86777840010642,49.893388321880074,49.53485918623516,49.61808776855469,2251288,49.61808776855469
2015-10-27,49.688522806457264,50.00223585680583,49.64370665640747,49.771751403808594,2424679,49.771751403808594
2015-10-28,49.77815541648692,49.822971566815745,49.317186507622345,49.70772933959961,2108346,49.70772933959961
2015-10-29,50.07265022267147,50.098260143081056,49.329982069164885,49.40680694580078,2637207,49.40680694580078
2015-10-30,48.98425469380057,49.50284214124131,48.74096289606371,49.12510681152344,6229906,49.12510681152344
2015-11-02,49.20193226445567,49.2915645432236,48.023905238024085,48.08152389526367,3023142,48.08152389526367
2015-11-03,48.3376278779237,48.977861359750506,48.20958313539587,48.95225143432617,1949984,48.95225143432617
2015-11-04,49.34919232698701,49.874183526865885,48.881819789300486,49.029075622558594,2574174,49.029075622558594
2015-11-05,49.176330073087684,49.57968027552989,48.08793515436338,48.56170654296875,2951072,48.56170654296875
2015-11-06,48.54889901162663,49.20833862010234,48.34402452273522,49.03547286987305,2169524,49.03547286987305
2015-11-09,48.77297108033085,49.07388150108752,48.0302981367959,48.388832092285156,2288971,48.388832092285156
2015-11-10,48.337620981160924,48.4336569666514,47.21721254782276,47.86384963989258,3464540,47.86384963989258
2015-11-11,47.921468355123864,48.84340600153556,47.921468355123864,48.657737731933594,2720061,48.657737731933594
2015-11-12,48.40164364056828,49.73973397487614,48.350423796713024,49.5540657043457,2560501,49.5540657043457
2015-11-13,48.440059365666535,48.77938227196093,48.03670921437147,48.50408172607422,2885084,48.50408172607422
2015-11-16,47.78701186564394,48.35041539638741,47.78060816512631,47.876644134521484,2114256,47.876644134521484
2015-11-17,48.65132791894343,49.34278106689453,48.388834801509276,49.34278106689453,2930849,49.34278106689453
2015-11-18,48.958656696119526,50.098271548531926,48.90103314093107,49.83577346801758,3150721,49.83577346801758
2015-11-19,50.31594141700103,50.69368166941284,50.04064573952919,50.66807174682617,3267766,50.66807174682617
2015-11-20,50.802522378604195,51.36593093074101,50.52082298712928,51.10983657836914,2950873,51.10983657836914
2015-11-23,51.2186752391706,51.66043787617837,50.91136103851443,51.474769592285156,2001482,51.474769592285156
2015-11-24,51.090621745390976,51.66682783536594,50.911352309731186,50.988182067871094,2604415,50.988182067871094
2015-11-25,50.968980563805985,50.968980563805985,50.38636583435685,50.57843780517578,2373029,50.57843780517578
2015-11-26,50.751310425222655,51.609225906422154,50.712897975999816,51.359535217285156,3292309,51.359535217285156
2015-11-27,51.82689557231339,51.85890919849556,50.96258139592384,51.29550552368164,5545776,51.29550552368164
2015-11-30,51.378731900599064,51.596408918563775,50.8025208462905,50.85374069213867,4247367,50.85374069213867
2015-12-01,50.8729520951161,52.15341906418902,50.83453964911394,51.852508544921875,3556546,51.852508544921875
2015-12-02,51.890920546072245,52.422310571369884,51.71805478762898,52.34548568725586,2445536,52.34548568725586
2015-12-03,51.82049459045856,52.319875876644936,51.59640898572944,52.17902374267578,1902582,52.17902374267578
2015-12-04,51.1930731296624,51.50038737722792,50.93697873745683,51.359535217285156,3408806,51.359535217285156
2015-12-07,52.179037867135584,52.37750871803844,51.5388042736738,51.54520797729492,2028151,51.54520797729492
2015-12-08,51.225079058704274,51.6604379946191,51.058616996109144,51.30830764770508,2474404,51.30830764770508
2015-12-09,51.12903449270673,51.79487774685205,50.91135261895119,51.404335021972656,2497690,51.404335021972656
2015-12-10,51.02660337855809,51.218675365014306,49.86137870938776,50.51441955566406,4186508,50.51441955566406
2015-12-11,50.258329376098146,50.80252687013074,50.034248629684015,50.54643249511719,2284470,50.54643249511719
2015-12-14,49.906200788547345,50.20711132362854,49.509259133413956,49.57968521118164,2914971,49.57968521118164
2015-12-15,49.92540405215298,50.09186122381672,49.214744567871094,49.214744567871094,2701611,49.214744567871094
2015-12-16,49.81016574707731,50.63606262207031,49.6821161227652,50.63606262207031,3102407,50.63606262207031
2015-12-17,51.538792619277245,51.79488697567063,51.327514408908186,51.660438537597656,5445628,51.660438537597656
2015-12-18,51.15464271572085,52.223831176757805,50.914555223204566,52.22383117675781,7936255,52.22383117675781
2015-12-21,51.71165608788936,52.47993919550008,51.71165608788936,52.44792556762695,2198137,52.44792556762695
2015-12-22,52.80004954679113,52.83205828619723,52.03817023386493,52.28786087036133,2092679,52.28786087036133
2015-12-23,52.812857854043,52.87688022446542,52.37749889673931,52.531158447265625,2522546,52.531158447265625
2015-12-24,53.203389978549566,53.408264453511826,53.03052912466598,53.344242095947266,1620353,53.344242095947266
2015-12-28,53.344242095947266,53.344242095947266,53.344242095947266,53.344242095947266,0,53.344242095947266
2015-12-29,53.440284176974856,54.099723815917976,53.15217620814592,54.09972381591797,1840762,54.09972381591797
2015-12-30,54.419845707375586,54.9224313329252,54.35582333640332,54.7847785949707,2623161,54.7847785949707
2015-12-31,54.73355298022141,54.964037399123704,54.483862340509475,54.75916290283203,1800609,54.75916290283203
2016-01-04,54.701538955639634,54.75915761250197,53.92685718873589,54.0741081237793,2230040,54.0741081237793
2016-01-05,53.254616864899226,53.542719954356905,53.14577835417908,53.209800720214844,2761614,53.209800720214844
2016-01-06,53.2225891512966,53.35703754976058,52.42870127649365,52.56955337524414,2477040,52.56955337524414
2016-01-07,52.30706745173222,52.691211404000974,51.16105395046842,51.481170654296875,3320993,51.481170654296875
2016-01-08,50.57843516330575,51.44274921765885,49.71412110895264,50.84733200073242,3791303,50.84733200073242
2016-01-11,50.24552660703855,50.70649061827157,49.76535148798449,50.34796142578125,2588229,50.34796142578125
2016-01-12,50.57842679365731,51.442740704984935,50.552816877484155,50.82811737060547,2927025,50.82811737060547
2016-01-13,51.289098452694034,52.03176666232276,50.94977552966247,51.85890579223633,3143955,51.85890579223633
2016-01-14,50.898551841554514,51.2058660018942,50.456789262501495,50.84733200073242,2147488,50.84733200073242
2016-01-15,51.782080538226246,51.81409416509579,50.27112918034495,50.50161361694336,2701597,50.50161361694336
2016-01-18,49.771747817256184,50.47600364640172,49.458034789513775,50.18790054321289,2460969,50.18790054321289
2016-01-19,50.32234443897053,50.71288720510304,49.98302151731943,50.7000846862793,2300055,50.7000846862793
2016-01-20,50.70649125953046,51.07142415924291,49.59889003961108,49.68852233886719,3383000,49.68852233886719
2016-01-21,50.431179739483916,50.680875244310975,49.17632293701171,49.17632293701172,5261645,49.17632293701172
2016-01-22,49.55407601644101,49.55407601644101,48.6449455794914,49.01627731323242,3581094,49.01627731323242
2016-01-25,49.88698457173938,50.57843780517578,49.61808772026738,50.57843780517578,2932402,50.57843780517578
2016-01-27,50.57844531813249,50.57844531813249,49.445234198833596,49.6821174621582,3232392,49.6821174621582
2016-01-28,49.669310235215164,49.97661954354225,49.01626940698168,49.829368591308594,3143338,49.829368591308594
2016-01-29,49.8037609312206,50.367164611816406,49.09950510932744,50.367164611816406,7035866,50.367164611816406
