Price,Close,High,Low,Open,Volume
Ticker,CBA.AX,CBA.AX,CBA.AX,CBA.AX,CBA.AX
Date,,,,,
2018-03-12,56.7076530456543,56.92756603476359,56.5683744463771,56.80294569153785,2828994
2018-03-13,56.48042297363281,56.744316366729294,56.20186572946401,56.663681963693115,2990565
2018-03-14,56.11390686035156,56.17987741451016,55.828023273756145,56.07725282407185,3068664
2018-03-15,55.549461364746094,56.44376608586079,55.4541687080743,56.44376608586079,4006228
2018-03-16,55.2269172668457,55.89398256287314,54.99601478120664,55.68873342336303,3791783
2018-03-19,54.89706039428711,55.69607246679003,54.8970603942871,55.46150119270685,2364077
2018-03-20,55.116973876953125,55.40285744489198,54.69181169138546,54.88972893356606,2354537
2018-03-21,55.549461364746094,55.58611539795385,55.0876507464778,55.27824165244165,1926293
2018-03-22,54.88240432739258,55.30023460080287,54.72846744693832,55.292902675270604,2530879
2018-03-23,53.372344970703125,54.36194796322357,53.372344970703125,54.3179620038673,3617914
2018-03-26,52.793243408203125,53.25505960755001,52.56600406733092,53.071800631331755,3114044
2018-03-27,53.093788146972656,53.41632571855547,52.97649972362623,53.23306675154157,2576258
2018-03-28,52.67597198486328,53.071812130375626,52.64664987120074,53.02782616357114,3132651
2018-03-29,53.00581741333008,53.33568688204423,52.78591002680669,52.8738707443683,5292851
2018-04-03,52.969181060791016,53.09379583417409,52.375418118716325,52.47804270769306,2576796
2018-04-04,53.365020751953125,53.365020751953125,52.63931111634107,52.88854625383164,3646590
2018-04-05,54.09804153442383,54.18600224668809,53.02047806823428,53.29169772120781,3530929
2018-04-06,53.87080764770508,54.120042766136145,53.738860959740435,54.06873047596213,2268366
2018-04-09,53.914791107177734,54.18601080297845,53.59225353096074,53.60691178777973,1313607
2018-04-10,54.5085563659668,54.611180956596385,53.40167046118117,53.59226138347357,1945119
2018-04-11,53.98077392578125,54.46458040011321,53.79018298807885,54.24466734948574,2523325
2018-04-12,53.57759094238281,53.9661046649781,53.45297618231907,53.73885973428651,2959474
2018-04-13,53.62890625,53.819491547084134,53.511617827837654,53.75352100408266,1251461
2018-04-16,53.233062744140625,53.91478627381679,53.22573082007846,53.69487329290728,2001961
2018-04-17,53.33570098876953,53.665564952109804,53.25506658126486,53.32836906282705,1905309
2018-04-18,53.079139709472656,53.277056969707644,52.89588070855768,53.14511026534403,1826752
2018-04-19,53.07179641723633,53.35034802562682,52.99116202669335,53.34301610122664,3139245
2018-04-20,52.82257080078125,53.196420715606436,52.7272781369563,52.92519539032217,2148031
2018-04-23,53.269710540771484,53.4676333397418,52.60997719856934,52.67595332909923,2343315
2018-04-24,53.84882354736328,54.04674639797568,53.306378476737436,53.306378476737436,3665086
2018-04-26,52.961849212646484,54.08339335997734,52.85922462351952,53.892802440475556,4384515
2018-04-27,52.441383361816406,53.240389723107796,52.11151388644018,53.21839954327328,5975530
2018-04-30,52.64663314819336,52.85188228601321,52.19948084396316,52.228802948311646,3843213
2018-05-01,53.636234283447266,53.69487849638883,52.27278709196554,52.6466369586931,4045489
2018-05-02,53.84882354736328,54.01742428704715,52.96918258999052,53.4969694014625,2476471
2018-05-03,54.17869186401367,54.2519943433512,53.71687561820795,54.1933501228329,2782258
2018-05-04,53.33570098876953,54.23000580464246,53.203754284909245,54.23000580464246,2546384
2018-05-07,53.29903793334961,53.658223947063775,53.1964133580027,53.51895093344721,2111927
2018-05-08,53.87813949584961,54.06873039877538,53.20007904065649,53.57759208767358,2956389
2018-05-09,52.346099853515625,52.7785883793889,51.898947476780606,52.71261782837249,6582126
2018-05-10,52.0308952331543,52.61732064931935,52.0308952331543,52.60998872373887,3695222
2018-05-11,51.701026916503906,52.2141554594849,51.459123700210895,51.69369499074999,3779356
2018-05-14,51.8989372253418,51.99056670095673,51.3564867030155,51.4444530129488,3586761
2018-05-15,51.986907958984375,52.617319320086104,51.986907958984375,52.258133272404564,2937818
2018-05-16,51.89161682128906,52.46338398123931,51.81098241743755,52.02356351917147,3869986
2018-05-17,52.162837982177734,52.25079871200323,51.65704141520052,51.87694883238441,4310845
2018-05-18,51.679039001464844,52.2214840860428,51.60573651856851,52.2214840860428,3110054
2018-05-21,51.378482818603516,51.64970811110398,51.31251227299584,51.605727747365535,2261388
2018-05-22,51.49577331542969,51.51776349818287,51.04128903225628,51.31984626078395,3279548
2018-05-23,51.17323684692383,51.56907692304821,51.09993437192754,51.31251546425102,2601288
2018-05-24,51.011959075927734,51.21721379949188,50.66010502077081,51.02662292392058,2763549
2018-05-25,51.217220306396484,51.40780561356137,50.72608200338828,50.85070235668235,3450605
2018-05-28,51.026634216308594,51.37848834933218,50.86536540841419,51.15124898872859,2140947
2018-05-29,51.56908416748047,51.745011250709894,50.989985026203264,51.09260962413885,2498273
2018-05-30,51.0192985534668,51.20622629102473,50.82138131721627,51.165909092004405,3208843
2018-05-31,50.79938888549805,51.32717002300586,50.7334127479221,51.31251176611118,3404730
2018-06-01,50.35956573486328,50.740747547158485,50.35956573486328,50.73341562198581,2428795
2018-06-04,51.08528137207031,51.5727509902693,50.938670814367086,51.25387652265286,3049958
2018-06-05,51.59840393066406,51.8073218764909,50.967992519123925,51.08528096435041,3837080
2018-06-06,50.748077392578125,51.67903051702562,50.65277914709969,51.642376485284686,3993516
2018-06-07,50.77007293701172,51.16591303261915,50.557491834225104,50.79939504697752,2381711
2018-06-08,50.85070037841797,51.12192007137821,50.77739231723101,50.82137827246716,1568016
2018-06-12,50.46952438354492,50.94599887282203,50.418212090399415,50.9093448380236,4098851
2018-06-13,49.9783935546875,50.484190172697765,49.853778779781436,50.469526321167216,3075419
2018-06-14,49.44327163696289,49.78779942163812,49.274676503581624,49.758477313089124,3419047
2018-06-15,50.5648193359375,50.57947759332763,49.604538494589725,49.626528676985,5922177
2018-06-18,51.092594146728516,51.312507128613206,50.75173517668863,50.777388522090824,2366307
2018-06-19,51.224552154541016,51.65704628993691,51.092605454731164,51.3858209645998,3044721
2018-06-20,52.712615966796875,52.74193248224408,51.6203884136093,51.78898913684223,4092599
2018-06-21,53.43832778930664,53.504298347651954,52.99117536289589,53.48964008778224,7428730
2018-06-22,54.14203643798828,54.14203643798828,53.34302433364728,53.401668552659935,4421609
2018-06-25,52.89586639404297,54.757772417969576,52.690611670762046,54.12003484664536,3647015
2018-06-26,53.372344970703125,53.716872757121905,52.544016372328485,52.800577832655115,2708542
2018-06-27,53.225746154785156,53.782855099008614,53.225746154785156,53.54095186883804,2981498
2018-06-28,53.68022537231445,53.72420573991601,52.87388134881593,53.29171161889221,2567273
2018-06-29,53.41632843017578,54.002753798817594,53.40899650518947,53.86348077979848,6091515
2018-07-02,53.291709899902344,53.63623768198936,53.05713862589293,53.291709899902344,2049487
2018-07-03,54.22266387939453,54.39125899663453,53.225734654655994,53.62157469323922,3661537
2018-07-04,53.94411087036133,54.2300000254426,53.84148628858662,54.17868773455525,2065495
2018-07-05,54.58184814453125,54.6404923541418,53.980758977572194,54.0980473967933,2899406
2018-07-06,55.46882629394531,55.49081647655551,54.64782964919006,54.831088627768665,3410925
2018-07-09,55.78403854370117,56.25318113681482,55.652091839849156,55.710736062143575,4637959
2018-07-10,54.55986404418945,56.07724818308579,54.281312406427226,55.93064323534152,4469531
2018-07-11,54.28131866455078,54.449913814632104,53.90746873429517,54.427923629197224,3101381
2018-07-12,55.13163757324219,55.43951135483486,54.3472892672108,54.61118267789621,2733149
2018-07-13,54.86773681640625,55.520138329745976,54.43524831340089,55.46882603968398,2677839
2018-07-16,54.42059326171875,55.41752270920397,54.32530059123159,55.22693177560857,2301570
2018-07-17,54.603851318359375,54.87507665788347,54.28864560747174,54.523216909112236,2326849
2018-07-18,54.99235153198242,55.138962069619936,54.545204771893474,54.69180971691082,2298934
2018-07-19,55.263580322265625,55.53480563955887,54.86040830907574,55.39552701816227,2279376
2018-07-20,55.6374397277832,55.78404470709629,55.20494553135307,55.20494553135307,2547182
2018-07-23,55.153629302978516,55.637435766988496,55.014356260332285,55.50548905795133,1861469
2018-07-24,55.10231399536133,55.56413024808124,54.985031145189495,55.56413024808124,2128578
2018-07-25,54.8017578125,55.16094378750851,54.673474310830166,55.07297747842468,2599361
2018-07-26,54.85307693481445,54.98502361858428,54.515881096873805,54.82375482813005,3159476
2018-07-27,55.2415885925293,55.439505834525576,54.91905099100314,55.21959840926531,4827208
2018-07-30,54.904380798339844,55.03632746186259,54.787092389600005,55.01433728337866,1998436
2018-07-31,54.82376480102539,55.29290740807677,54.82376480102538,55.12430666212657,2548855
2018-08-01,54.032073974609375,54.69180738428994,53.99542553622819,54.52320667135271,3369098
2018-08-02,54.01008987426758,54.42058822312405,53.826830883868006,54.24466115827421,2325541
2018-08-03,53.38701248168945,54.317965728022884,53.32836826027391,54.23733132173171,3884428
2018-08-06,53.922115325927734,54.14202831793307,53.51161703964547,53.54093914475416,2113075
2018-08-07,53.43098449707031,54.09071790328852,53.255057452952094,53.95143929735915,4048916
2018-08-08,54.83842086791992,54.92272403383453,53.66556439719005,54.376610205494636,5165542
2018-08-09,55.24892044067383,55.483491716196106,54.70646982202453,55.10964182336923,3201984
2018-08-10,55.263580322265625,55.71073270321422,55.248922063886226,55.4981516046796,3958293
2018-08-13,54.933712005615234,55.27090784770271,54.72113092400398,55.23425381574143,2641443
2018-08-14,55.60810470581055,55.70339736098287,55.124298319658365,55.30755729757295,4051537
2018-08-15,55.940773010253906,55.940773010253906,55.207395260913636,55.381291273257204,6162789
2018-08-16,56.03907012939453,56.1827173528161,55.47958256610689,55.77444498295883,4713252
2018-08-17,56.16758728027344,56.4397688047543,55.774433625681674,56.03905871823209,2242154
2018-08-20,55.653472900390625,56.28100291029231,55.44933385222057,56.28100291029231,3469377
2018-08-21,55.15446853637695,55.77443631238809,55.05618300212883,55.65346994471878,3141486
2018-08-22,54.34547805786133,55.03349400028524,54.08085876010908,54.92764628118434,2967965
2018-08-23,53.49113464355469,54.17158839338074,53.33992526282362,54.141345363580896,3832474
2018-08-24,53.59699249267578,54.2774463710965,52.92410081520119,53.25676843760004,4531175
2018-08-27,53.823814392089844,53.92209993499609,52.999707506153364,53.59699450135922,2531178
2018-08-28,54.23207473754883,54.670584251277134,54.02037352783911,54.02037352783911,3550699
2018-08-29,55.366172790527344,55.381291424208804,54.26988437987157,54.43621819171377,5119217
2018-08-30,54.54962158203125,55.615661060757695,54.481573317963985,55.592980228824786,3989330
2018-08-31,53.861610412597656,54.7991271838643,53.861610412597656,54.45889736955543,5114799
2018-09-03,53.83892059326172,54.22451201115142,53.740635073052545,53.86160142344321,1750708
2018-09-04,53.47602081298828,53.838925666625734,53.309687018292514,53.75575876927785,2475205
2018-09-05,53.007259368896484,53.56674101710331,52.94677330739621,53.52894155486687,1933291
2018-09-06,53.02994155883789,53.36260913734607,52.75776004338001,52.9240938326341,3140755
2018-09-07,53.3096923828125,53.445783158688435,52.78044791295311,52.78044791295311,2662882
2018-09-10,53.49113464355469,53.51381547383753,52.788000063445786,53.02993853357636,2011655
2018-09-11,54.33793258666992,54.5345036656383,53.72552121032761,53.78600728151906,3061454
2018-09-12,54.3832893371582,54.59498479891197,54.156469474839895,54.43621320259665,4798543
2018-09-13,53.81624984741211,54.29256467528181,53.72552074141681,54.04306972826579,2708851
2018-09-14,54.05818176269531,54.164029489300646,53.816243277844755,53.914528804473,2823428
2018-09-17,54.247196197509766,54.43621081840701,53.75954101363299,54.05818157661252,1690695
2018-09-18,54.375728607177734,54.61011067611592,54.06574760644756,54.08842843963893,2245087
2018-09-19,54.50425720214844,54.51181940263907,54.156470967074476,54.43621470253932,2382725
2018-09-20,54.34547805786133,54.57986009438595,54.08842095955002,54.09598315899096,3783393
2018-09-21,54.39085388183594,54.79912619064532,54.17159621034929,54.51182025022263,4081456
2018-09-24,54.11110305786133,54.18670774923855,53.86916458449328,54.088422227274975,1951825
2018-09-25,53.52893829345703,53.997690820853286,53.30968066007867,53.81623841567628,1982367
2018-09-26,53.060184478759766,53.50625621421344,52.939212352913614,53.415532888097275,3399090
2018-09-27,52.984588623046875,53.24164578094915,52.90898391591499,52.931664751227615,2499328
2018-09-28,53.990142822265625,54.57986755739788,52.86361145051927,52.8862922836753,5646364
2018-10-01,53.241641998291016,53.95990108568726,53.02238432539757,53.77844287953951,2063204
2018-10-02,52.5989875793457,53.43821294333966,52.40997296165821,53.43821294333966,3539461
2018-10-03,52.62923812866211,53.09799652406769,52.62167592775918,52.67459979754132,1927070
2018-10-04,52.863609313964844,53.113110005135,52.77288598500742,52.924095378782205,1960153
2018-10-05,52.924095153808594,53.11310977935791,52.65947583169327,52.84849045724259,2107747
2018-10-08,52.43266296386719,52.977026080944796,52.39486349467919,52.924102209466106,2036713
2018-10-09,51.97903060913086,52.67460316162472,51.918544534582814,52.43266463170209,2950342
2018-10-10,52.145355224609375,52.25120295224803,51.47246362679145,51.97902143310049,2663207
2018-10-11,50.65591812133789,51.68415811481458,50.65591812133789,51.411976600760845,3629075
2018-10-12,50.6786003112793,50.86005273608963,49.95278484376939,50.22496636511918,4588852
2018-10-15,49.620121002197266,50.65592330150641,49.317702194116926,50.50471389746624,3114956
2018-10-16,49.72596740722656,50.31569791103837,49.52183414041126,49.62768187405902,2766720
2018-10-17,50.5803108215332,50.82981149127481,50.34592878256315,50.413977041705465,2588079
2018-10-18,50.8222541809082,50.93566411154346,50.342155409904535,50.618115152111,2772564
2018-10-19,51.35148620605469,51.36661060459758,50.293003270501586,50.59542779041218,2694039
2018-10-22,50.91297149658203,51.39685419468388,50.5878719118428,51.02638141382047,2152964
2018-10-23,50.36106491088867,51.351499852743224,50.36106491088867,50.87518500088398,2236402
2018-10-24,50.550071716308594,50.844934069525394,50.20984769898723,50.26277156319875,2234525
2018-10-25,49.34793472290039,50.07375594376752,49.34793472290039,49.99814548073704,3656808
2018-10-26,49.75621032714844,49.98303019488598,49.34038159398808,49.56719569345677,6297268
2018-10-29,50.38373565673828,50.43665951856868,49.89985870049795,49.975463393360194,1962573
2018-10-30,51.532955169677734,51.532955169677734,50.41398594218296,50.42154814303789,2835199
2018-10-31,52.34193801879883,52.37973748682818,51.4346642620564,51.805131351051564,4697573
2018-11-01,52.1226692199707,52.58386531674134,51.56318183709841,52.39485071210642,4650596
2018-11-02,51.676597595214844,52.00926518282382,51.147358949717486,51.86561222121656,3697329
2018-11-05,51.3968620300293,51.85049599987058,50.890298424908785,51.48002316252935,2088395
2018-11-06,52.13023376464844,52.3419350001342,51.2985705284668,51.517828196161126,1731764
2018-11-07,52.43266296386719,52.84849750282074,52.10755753384969,52.16804360647373,3047152
2018-11-08,53.392860412597656,53.40797904656028,52.55363490507291,52.81069206032298,3533519
2018-11-09,53.6423454284668,53.6423454284668,53.18871150613082,53.26431619847544,2818344
2018-11-12,54.26231384277344,54.269876042587036,53.27187909312171,53.47601811021027,2384638
2018-11-13,53.60455322265625,53.89185339976374,53.31724727727969,53.60455322265624,3900383
2018-11-14,52.32680130004883,53.869161132020935,52.21339138611732,53.6801465315577,3378631
2018-11-15,52.06218719482422,52.47045946465244,51.22296182377761,52.38729257070956,3253977
2018-11-16,52.092430114746094,52.6972734341751,52.092430114746094,52.28144473361799,2008024
2018-11-19,51.79000473022461,52.092429269164256,51.63123314514167,52.06218623844346,2192091
2018-11-20,52.319252014160156,52.319252014160156,51.200288533469376,51.56319342569964,3281333
2018-11-21,52.969451904296875,52.969451904296875,51.767321766089715,51.9790172041437,3504716
2018-11-22,53.40040969848633,53.5743056912642,52.86360885648212,53.007261817113026,2633051
2018-11-23,53.9069709777832,54.111104225734316,53.166031142451075,53.17359334223248,3277567
2018-11-26,53.95234298706055,54.30769145744767,53.59699451667343,53.84649524289453,4536943
2018-11-27,54.59499740600586,54.59499740600585,53.649924041890806,54.41354493521138,3378679
2018-11-28,54.50425720214844,54.80668177081632,54.29634571894133,54.65547237061681,2672431
2018-11-29,54.761314392089844,55.23007271304089,54.57229977742272,54.99569066843123,3424908
2018-11-30,53.85405349731445,54.98814133163867,53.85405349731445,54.504258548852846,7590949
2018-12-03,54.095985412597656,54.64034266139356,53.87672776582077,54.48157107612788,2476218
2018-12-04,53.52893829345703,54.27743451204664,53.45332783705432,53.8994053031049,2685903
2018-12-05,52.924095153808594,52.984581218368845,52.2587657484517,52.56118453471572,2666241
2018-12-06,52.67459487915039,52.757761776509525,52.183155695192404,52.43265638726981,2910742
2018-12-07,53.2038459777832,53.453340932926444,52.39486350318087,52.7804492376156,2548553
2018-12-10,51.616111755371094,52.46289936012443,51.5631878905908,52.22852306870722,3969241
2018-12-11,51.737083435058594,52.05462662097689,51.35149198457575,51.81268813147696,2558095
2018-12-12,52.984588623046875,52.984588623046875,51.676604693414646,52.0017101255242,3753951
2018-12-13,53.060184478759766,53.672590003117676,52.5914261435086,53.11310834175034,2098764
2018-12-14,52.02437973022461,52.848486434387866,51.7975656577918,52.64434742410335,3842203
2018-12-17,52.36461639404297,52.60655489749149,51.53295314895548,51.646357315986876,3069368
2018-12-18,51.8656120300293,52.41753727395798,51.57831187614244,51.66903520459692,3125139
2018-12-19,52.470458984375,52.91653071301434,51.94121459428567,52.107548380648936,4300599
2018-12-20,52.10756301879883,52.8560652677041,51.941229185708764,52.06220134369062,4793001
2018-12-21,51.7748908996582,52.651915798807345,51.10955569864627,52.2512056990718,9441177
2018-12-24,51.90342330932617,52.01683325137552,51.07176001474638,51.07176001474638,1285325
2018-12-27,53.1735954284668,53.18115186027634,52.319245635967114,52.54606549216157,2558888
2018-12-28,54.36817169189453,54.36817169189453,53.188716462003015,53.37773109461018,3546188
2018-12-31,54.731075286865234,54.98057598050442,54.39085126337084,54.39840769534632,2208331
2019-01-02,53.65747833251953,54.791566202244695,53.50626315559466,54.70083709608977,2858639
2019-01-03,54.31523895263672,54.42109244765359,53.574304865398005,53.86916721394972,3345567
2019-01-04,54.35304641723633,54.405970282784736,53.7406408632806,54.05818405657107,3501951
2019-01-07,54.86716842651367,55.184711631298796,54.77643932445981,54.814244559049484,2615597
2019-01-08,54.791561126708984,55.041061819320994,54.43999092016139,54.72351286132905,2363648
2019-01-09,54.68572235107422,55.003265592792225,54.477805073186374,54.91253648018582,2317350
2019-01-10,54.77643966674805,54.77643966674805,54.21695795459212,54.723515798953144,2617459
2019-01-11,54.17915344238281,54.8066775968619,54.17915344238281,54.79912116521562,2187613
2019-01-14,54.375728607177734,54.647910142011916,54.13379010602167,54.38329080766448,2511661
2019-01-15,54.92765426635742,55.04106420138636,54.655472729595516,54.799125698516775,2350615
2019-01-16,54.852046966552734,55.1847087870669,54.54206021004718,55.02593719285746,2463396
2019-01-17,55.01837158203125,55.25653184271593,54.859599997664226,55.12422507321088,2510233
2019-01-18,55.366172790527344,55.50981999944351,55.13935290742084,55.260319281680204,1943242
2019-01-21,55.23007583618164,55.60810508689262,55.13934673943431,55.50981379001586,1412257
2019-01-22,54.572296142578125,55.14690214800906,54.3757193413024,54.950325346733344,2142852
2019-01-23,54.534507751464844,54.75376544975913,54.164040632132256,54.360617494097774,1979598
2019-01-24,54.82180404663086,54.852047079152165,54.3303648626298,54.731074949066944,1862511
2019-01-25,54.844482421875,55.162025596719516,54.65546780328635,54.94276794696448,5756348
2019-01-29,53.94477844238281,54.71596142297036,53.8918545725989,54.451336305781595,2569527
2019-01-30,53.861610412597656,53.933436899005166,53.54784541676274,53.85405398012144,3204973
2019-01-31,52.85604476928711,54.020369612833846,52.85604476928711,53.86159804325929,4965542
2019-02-01,52.74264144897461,53.128227122588356,52.28144531236041,52.34193137545339,3144898
2019-02-04,53.15092468261719,53.619677347577415,52.33437996728889,52.50827022420328,2595413
2019-02-05,55.645896911621094,55.865154539124774,54.74619134086824,55.7139451669067,7693619
2019-02-06,54.88984680175781,56.13734449985272,54.451331480539466,55.87272517438257,5414328
2019-02-07,55.99370193481445,56.13735492457551,54.81425228325555,54.88229479318253,4119932
2019-02-08,56.515384674072266,56.66281588162166,55.53250611156309,55.53250611156309,5082651
2019-02-11,55.81223678588867,56.515371403309416,55.44932617730088,56.394399277690674,2926427
2019-02-12,55.4417610168457,56.046604244907,55.3056702810851,55.789547170841146,3431996
2019-02-13,55.34849548339844,55.768215166285124,55.14640691089677,55.768215166285124,6133536
2019-02-14,54.86659622192383,55.44953926344875,54.835511144778714,55.34849793771894,2787802
2019-02-15,55.03759002685547,55.21247767133796,54.60232781659457,54.79664215046145,2578410
2019-02-18,55.16196060180664,55.5583635504003,54.92101269678087,55.55058931572101,2057522
2019-02-19,55.70604705810547,55.8459536539862,54.96765475929324,54.96765475929324,2952891
2019-02-20,55.69826889038086,56.110214369201145,55.317408489581766,55.573904858282354,2514470
2019-02-21,56.81752395629883,56.910796994206756,55.946999322508766,56.117990997000156,4539658
2019-02-22,57.40045928955078,57.40045928955078,56.52993477422334,56.90301501507695,4838373
2019-02-25,57.330509185791016,57.46264152451149,56.77865712701418,57.36160019431411,2485374
2019-02-26,56.856388092041016,57.276107859407226,56.58434914930482,57.276107859407226,2069074
2019-02-27,57.24501037597656,57.29164392374405,56.85638166457143,57.07401279415774,2223896
2019-02-28,57.478179931640625,57.478179931640625,56.86415182996389,57.13619072247948,3968439
2019-03-01,57.78908920288086,58.02226880577222,57.43932572854746,57.47818504236026,3554240
2019-03-04,57.55591583251953,58.15051730001385,57.50150804889272,57.94454455271209,2261615
2019-03-05,57.563682556152344,57.695820824191,57.16728554204687,57.27610110631153,2616966
2019-03-06,58.09999465942383,58.09999465942383,57.52482580413293,57.58700189362109,3025463
2019-03-07,58.04557418823242,58.29429628183482,57.91344187319419,58.278753745360746,3135990
2019-03-08,56.87969207763672,57.625858408490856,56.817510067564825,57.51704285586648,3624931
2019-03-11,56.778656005859375,56.95742188883278,56.42888661438387,56.49106863020219,2164041
2019-03-12,57.27610397338867,57.51705188774965,57.136197393758856,57.27610397338867,2355849
2019-03-13,56.50661087036133,56.85638025998734,56.172389949609396,56.84083179111327,2971382
2019-03-14,56.39002990722656,57.042923313472464,56.35893889788099,57.042923313472464,2031806
2019-03-15,56.20347595214844,57.0040500577698,55.98584484731966,57.0040500577698,5551817
2019-03-18,55.76821517944336,56.4366569786425,55.589443378726045,55.985846289879724,3044657
2019-03-19,55.4417724609375,56.19571309719921,55.38736467945487,56.19571309719921,2978248
2019-03-20,55.02205276489258,55.43399824338748,54.95209651439156,55.19305034389124,3282179
2019-03-21,55.28631591796875,55.332955393688366,54.80442013222444,54.81996267079547,4797875
2019-03-22,55.519500732421875,55.84594744317018,55.18527978665466,55.41845939719135,1612285
2019-03-25,55.014286041259766,55.115333313556405,54.641205754330734,54.89769622784286,2792861
2019-03-26,54.959869384765625,55.154183732440515,54.77332927139865,54.98318615768609,2274251
2019-03-27,55.060916900634766,55.060916900634766,54.56347258906524,54.87437676629718,2413219
2019-03-28,55.11532974243164,55.2163710781772,54.64120221392644,55.04537348691252,2981799
2019-03-29,54.905460357666016,55.18527348636332,54.70337178027282,55.0142759154924,5134907
2019-04-01,55.465091705322266,55.78376417391595,55.18527855094535,55.18527855094535,1893435
2019-04-02,55.48063278198242,56.086898553814294,55.38347560399702,55.88480996320367,2267274
2019-04-03,55.4884033203125,55.72158290394583,55.22413866019766,55.58167633976646,2582854
2019-04-04,55.364051818847656,55.63609074548729,55.154188982580045,55.58945126520346,2364739
2019-04-05,55.09977340698242,55.379586529108686,54.897684834335,55.23190573409676,2601681
2019-04-08,54.92877960205078,55.23968375126217,54.79664726588705,55.193050204381656,2086127
2019-04-09,54.602333068847656,54.87437197642842,54.19038759022487,54.843280968418696,2741284
